gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D2_1_S15_L001,OS_17_D2_2_S16_L001,OS_17_D2_3_S17_L001,OS_17_D3_1_S18_L001,OS_17_D3_2_S19_L001,OS_17_D3_3_S20_L001,OS_17_Media_1_S21_L001,OS_17_Media_2_S22_L001
ENSG00000160953,PWWP3A,84939,"PWWP domain containing 3A, DNA repair factor",1357.8852632219632,0.0927745181476516,0.11660185987532774,0.7956521297931898,0.42623425789366903,0.49031797778310815,1561,1436,1209,1292,1250,1456,1402,1253,1165,1882,1219
ENSG00000128524,ATP6V1F,9296,ATPase H+ transporting V1 subunit F,1697.8916792356924,-0.07273288560993255,0.09145505727856652,-0.795285550895153,0.42644741661948027,0.4905136227735687,1425,1712,1611,1867,1621,1681,1786,1452,1586,2439,1782
ENSG00000168214,RBPJ,3516,recombination signal binding protein for immunoglobulin kappa J region,5987.374293731663,0.04886231917218865,0.06146904317469168,0.7949093828144452,0.42666621588658954,0.4907157155135693,5539,6160,5165,6506,6093,5996,5905,5908,5531,7746,6073
ENSG00000150093,ITGB1,3688,integrin subunit beta 1,32544.14868856795,-0.03779500645189055,0.04760767678188768,-0.7938847052975634,0.4272625544253189,0.4913519375891167,31909,31536,29043,34577,31871,29928,33565,32569,28890,46731,32843
ENSG00000182712,CMC4,100272147,C-X9-C motif containing 4,267.0347696229284,-0.1663605679975247,0.20972172939320577,-0.7932443074871677,0.4276354975361462,0.4916814925721092,230,241,263,195,219,264,263,288,312,419,284
ENSG00000196646,ZNF136,7695,zinc finger protein 136,221.7216533834733,-0.1752202225709977,0.2209324148627333,-0.7930942260322603,0.42772292662778566,0.49173235581716046,194,228,162,268,248,227,168,169,232,335,248
ENSG00000116863,ADPRS,54936,ADP-ribosylserine hydrolase,1109.6937272009177,-0.0674422609174801,0.08507916325853715,-0.7927000964094778,0.4279525741308308,0.4919466939094819,917,1139,1042,1086,1057,1072,1186,1138,1006,1531,1205
ENSG00000152977,ZIC1,7545,Zic family member 1,1010.9819622190108,-0.10934519882949094,0.13811921514209052,-0.7916726048363493,0.42855159999069936,0.4925855594037468,936,1048,951,1153,1179,974,870,839,790,1383,1156
ENSG00000123427,EEF1AKMT3,25895,EEF1A lysine methyltransferase 3,1564.041324844525,-0.11432871703521985,0.14451138174880432,-0.7911398787532927,0.42886237030489505,0.49289300281861803,1428,1784,1346,1613,1774,1749,1296,1403,1133,2491,1541
ENSG00000111269,CREBL2,1389,cAMP responsive element binding protein like 2,878.1146142558458,-0.08773932233207705,0.1110309611201922,-0.7902239289552605,0.4293970036925292,0.49345764480058996,802,867,721,990,940,915,874,830,689,1365,861
ENSG00000176783,RUFY1,80230,RUN and FYVE domain containing 1,520.3972186545104,0.10807112621299433,0.13695109533635538,0.7891220289079754,0.4300406878749754,0.49414747996130354,465,579,548,553,479,495,528,579,404,755,433
ENSG00000117450,PRDX1,5052,peroxiredoxin 1,491.2763582335745,-0.16645526895812038,0.21120551537906793,-0.7881198966767956,0.4306265780516765,0.4947707731474757,305,424,613,564,384,459,522,458,475,748,540
ENSG00000225972,MTND1P23,100887749,MT-ND1 pseudogene 23,227.0592245579609,-0.2782213770116246,0.35308990463729456,-0.7879618571859839,0.43071901708968974,0.494777117300587,266,229,324,199,181,106,124,226,239,357,273
ENSG00000261150,EPPK1,83481,epiplakin 1,111.14830113428053,-0.5063246302750264,0.6425450729443161,-0.7879986192329036,0.43069751353622926,0.494777117300587,321,92,80,54,47,49,124,37,88,148,187
ENSG00000146416,AIG1,51390,androgen induced 1,2804.3869199816686,-0.07633984063628722,0.09711431950326005,-0.7860822279017726,0.43181931537526724,0.4959910114555506,2333,3009,2849,2556,2674,2451,2896,3086,2480,4089,2911
ENSG00000090263,MRPS33,51650,mitochondrial ribosomal protein S33,748.3096484114566,0.11354114126756609,0.14450217911266797,0.7857399934366275,0.43201982787373855,0.49617126403132383,538,845,674,787,858,678,876,747,670,1067,633
ENSG00000104290,FZD3,7976,frizzled class receptor 3,596.423509828323,-0.13455476740883382,0.17133926538558067,-0.7853119196351912,0.4322707088790299,0.49640932222995315,624,705,472,615,525,583,620,657,361,942,608
ENSG00000156398,SFXN2,118980,sideroflexin 2,92.47810594760963,-0.24799132715196615,0.3159281084123891,-0.784961263491809,0.4324762806054057,0.4965953055665702,90,101,86,103,84,73,45,99,99,157,99
ENSG00000151876,FBXO4,26272,F-box protein 4,78.3051268163173,0.2849470566301562,0.36341710004129885,0.7840771845842551,0.43299482194255423,0.4971405857014905,72,82,82,90,85,53,89,64,90,50,98
ENSG00000108010,GLRX3,10539,glutaredoxin 3,117.25540646799632,-0.23952805727020515,0.3060275568929361,-0.7827009426932234,0.4338027485324459,0.4980179784251181,69,147,126,123,111,133,131,103,59,204,121
ENSG00000095485,CWF19L1,55280,CWF19 like cell cycle control factor 1,161.9612738363285,0.38104293381749416,0.48710646761689835,0.7822580054863457,0.4340629612901623,0.4982162329154651,189,291,182,242,70,178,50,186,97,150,152
ENSG00000133111,RFXAP,5994,regulatory factor X associated protein,199.4103935992679,0.1606529776288145,0.20535984406427735,0.782299861790557,0.434038368067433,0.4982162329154651,232,233,169,226,202,149,220,216,142,250,184
ENSG00000182459,TEX19,400629,testis expressed 19,57.16291558709274,0.3041516412795072,0.38970702503888255,0.7804623004914034,0.43511880951699244,0.49937778693054025,52,54,57,61,64,42,65,37,84,85,34
ENSG00000088808,PPP1R13B,23368,protein phosphatase 1 regulatory subunit 13B,218.45745405994163,0.3112483987114903,0.3990413816679473,0.7799902792299577,0.43539659693619165,0.4995958734245658,305,271,233,207,313,144,228,69,207,302,147
ENSG00000149970,CNKSR2,22866,connector enhancer of kinase suppressor of Ras 2,974.9762284311186,0.08134413114661049,0.10428421385852414,0.7800234391848125,0.4353770787576159,0.4995958734245658,1023,1022,903,1046,956,929,996,861,891,1409,844
ENSG00000134884,ARGLU1,55082,arginine and glutamate rich 1,1312.0145177383088,0.14905941381769705,0.19121535836106313,0.7795368274562707,0.43566355243299265,0.49985181340820534,1984,1358,1294,1236,1149,1129,1293,1193,1034,1612,1249
ENSG00000149177,PTPRJ,5795,protein tyrosine phosphatase receptor type J,466.71762738007453,0.1397953686274734,0.17938768256760035,0.7792919035831404,0.4358077829323948,0.4999669093798181,543,514,415,435,478,541,376,455,392,518,490
ENSG00000176531,PHLDB3,653583,pleckstrin homology like domain family B member 3,508.09888200756654,0.11107364025148436,0.1427057613448452,0.7783402660462843,0.4363684434639196,0.5005596704117607,506,469,457,511,468,489,673,466,478,701,448
ENSG00000162819,BROX,148362,BRO1 domain and CAAX motif containing,249.90333939621382,0.28476565867118897,0.3663301089700089,0.7773471295380268,0.4369539962574016,0.5011808631261855,212,242,286,319,344,312,211,237,111,437,108
ENSG00000107745,MICU1,10367,mitochondrial calcium uptake 1,399.757467635592,-0.22612284272445612,0.2909415354538339,-0.7772105910272715,0.43703453466137343,0.5012227437412851,414,268,238,404,365,330,458,682,260,631,453
ENSG00000073969,NSF,4905,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase",1074.9004557818198,-0.1975284900632834,0.25419155074349575,-0.7770851921927533,0.4371085097619895,0.501225292501164,820,1163,1210,1308,881,1299,865,1212,461,1543,1291
ENSG00000185972,CCIN,881,calicin,41.032060934638615,0.33332719644979786,0.428960749439327,0.7770575673542931,0.4371248071360613,0.501225292501164,38,55,45,28,28,49,28,45,54,44,36
ENSG00000180537,RNF182,221687,ring finger protein 182,371.21213607260717,-0.13443636601152045,0.17331852989263527,-0.7756606641817182,0.4379493712686784,0.5020696397033434,322,405,399,355,313,270,450,355,329,520,427
ENSG00000181192,DHTKD1,55526,dehydrogenase E1 and transketolase domain containing 1,1085.7476551214343,0.07745104465532984,0.0998465262481034,0.775700943895392,0.437925582436083,0.5020696397033434,1148,1023,1042,1134,1171,950,1137,1096,906,1472,1017
ENSG00000175634,RPS6KB2,6199,ribosomal protein S6 kinase B2,155.94686670488156,0.2979610695272884,0.3848440595596828,0.7742384535393346,0.4387897922501938,0.5029824591994017,192,68,227,218,142,139,162,98,157,154,152
ENSG00000173163,COMMD1,150684,copper metabolism domain containing 1,486.022222241401,-0.15017216282140133,0.19402568495529682,-0.7739808410211294,0.43894212120546644,0.5031064179929765,291,431,423,509,527,521,444,573,459,670,576
ENSG00000126746,ZNF384,171017,zinc finger protein 384,2093.4572184333547,-0.06493552193013835,0.08391986422474451,-0.7737801118962194,0.4390608354753769,0.5031918272485572,2117,2161,1851,2051,1886,1832,2350,2027,1920,3003,2181
ENSG00000183258,DDX41,51428,DEAD-box helicase 41,309.76509053703404,-0.4387939417318435,0.5671862551826915,-0.7736328899410783,0.4391479165101365,0.5032409692468952,405,461,111,319,159,236,477,337,88,496,432
ENSG00000105497,ZNF175,7728,zinc finger protein 175,428.8044956237003,-0.08709980191948372,0.11262468975046415,-0.7733633017100032,0.4393074022828277,0.5033730651157401,396,411,365,445,468,412,421,428,371,601,469
ENSG00000000971,CFH,3075,complement factor H,8376.624505664591,-0.04948247464185806,0.06399657748682683,-0.77320501478448,0.43940105878178193,0.5034297126125176,8211,8030,7309,9262,8668,7916,8252,8209,7135,11699,8807
ENSG00000163170,BOLA3,388962,bolA family member 3,155.88470819841262,0.18245826891121178,0.23642614473202475,0.7717347382118741,0.44027155164673987,0.5043762945761856,106,141,156,187,163,176,194,161,119,225,118
ENSG00000163466,ARPC2,10109,actin related protein 2/3 complex subunit 2,305.9506842550068,0.26539998815225674,0.34395723031974457,0.7716075277892528,0.4403469143924906,0.5044118744701183,572,223,225,267,281,250,475,221,247,327,290
ENSG00000160808,MYL3,4634,myosin light chain 3,26.027113728331642,0.41529516650554693,0.5388115315243226,0.7707614670581712,0.4408483308528145,0.5049354372997277,32,25,37,28,23,12,40,14,27,25,23
ENSG00000151247,EIF4E,1977,eukaryotic translation initiation factor 4E,1249.3617208431288,0.08824136799488419,0.11461764419043342,0.7698759525040846,0.44137347987276976,0.5054860746757353,1299,1409,1135,1201,1402,1087,1400,1181,975,1596,1228
ENSG00000101246,ARFRP1,10139,ADP ribosylation factor related protein 1,685.3504940136518,0.09396456960113733,0.12215255963806702,0.7692394648098285,0.44175116626132366,0.5058677356553178,588,725,649,707,660,731,714,626,673,1010,569
ENSG00000143319,ISG20L2,81875,interferon stimulated exonuclease gene 20 like 2,564.7196283138055,0.1229047614200049,0.1600606565094091,0.7678636593170539,0.44256818948074744,0.5067523722456311,471,515,588,569,611,491,528,577,651,681,563
ENSG00000180953,ST20,400410,suppressor of tumorigenicity 20,51.19276234298888,0.4068447482512431,0.5304158441303165,0.7670297800366734,0.4430638097492475,0.507268852976185,47,76,62,19,71,59,33,52,47,27,62
ENSG00000123364,HOXC13,3229,homeobox C13,46.758947304491556,-0.3064249698560615,0.4001101448108787,-0.765851538208061,0.44376464414008565,0.5080201582237179,47,46,57,73,39,33,38,33,28,87,48
ENSG00000186063,AIDA,64853,"axin interactor, dorsalization associated",60.39697015912338,0.4040402360221165,0.5283685344114245,0.7646939772297315,0.44445379340880303,0.5087067897817656,101,26,49,99,65,90,43,40,39,43,65
ENSG00000197579,TOPORS,10210,"TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase",1051.3932543666413,-0.09341489406240103,0.12237241143968185,-0.763365639063555,0.4452453661544689,0.5095615695284106,833,984,994,1082,1115,1009,987,967,1110,1585,1074
ENSG00000189042,ZNF567,163081,zinc finger protein 567,414.2741152512907,-0.15299201207731417,0.20067703061956418,-0.7623792897720844,0.4458336631852739,0.51018356170111,369,357,316,516,465,469,316,343,402,577,488
ENSG00000104976,SNAPC2,6618,small nuclear RNA activating complex polypeptide 2,255.23762970230862,0.34859143960405226,0.45746981620658783,0.7619987751205701,0.44606073521228196,0.5103878724115962,201,226,281,415,351,330,143,69,298,197,276
ENSG00000137876,RSL24D1,51187,ribosomal L24 domain containing 1,2834.4671216466154,0.07189723248785394,0.0943713110321497,0.7618547596881486,0.4461466935652355,0.5103878724115962,2380,2894,2711,3113,3055,2904,3095,2805,2175,4003,2557
ENSG00000189266,PNRC2,55629,proline rich nuclear receptor coactivator 2,4326.468424966233,-0.06000839028972692,0.0787646284246821,-0.7618697820317828,0.44613772675278834,0.5103878724115962,4355,3970,3610,4830,4428,3935,4470,4269,3788,6303,4412
ENSG00000103275,UBE2I,7329,ubiquitin conjugating enzyme E2 I,5702.878208073164,-0.07127789099087116,0.09359132892388748,-0.7615864825344816,0.44630684504172013,0.5104684981715877,4246,6011,5685,5987,5880,5610,5731,5532,4890,7969,6138
ENSG00000196470,SIAH1,6477,siah E3 ubiquitin protein ligase 1,564.8167010672242,0.10262085705176724,0.13474215356706615,0.7616091500325401,0.44629331212321216,0.5104684981715877,506,589,466,610,662,484,596,569,539,820,473
ENSG00000121022,COPS5,10987,COP9 signalosome subunit 5,1065.110320609087,0.07606840922247071,0.09997465325409331,0.7608769497718283,0.4467305674097292,0.5109018091370937,858,1083,908,1181,1154,1105,1139,1086,930,1394,1037
ENSG00000154839,SKA1,220134,spindle and kinetochore associated complex subunit 1,307.233481568945,-0.6707191169146125,0.8829600704056487,-0.7596256494435488,0.4474783828072573,0.5117056436581584,16,272,303,376,249,342,49,430,380,502,522
ENSG00000165775,FUNDC2,65991,FUN14 domain containing 2,872.4846019035351,-0.09504293388870848,0.1252438768153647,-0.758862918534703,0.44793456304499363,0.5121758562084214,705,854,823,992,990,866,837,829,671,1179,994
ENSG00000105392,CRX,1406,cone-rod homeobox,42.32226850865983,-0.31348323741010564,0.41319377835751997,-0.75868334382049,0.44804200295031416,0.5122472588460862,56,35,40,32,44,28,32,59,28,57,60
ENSG00000130544,ZNF557,79230,zinc finger protein 557,146.5367719251449,-0.4282318250699602,0.5654386446027638,-0.7573444601948012,0.448843521013335,0.5130995270854609,131,38,128,65,108,244,55,265,157,294,159
ENSG00000100625,SIX4,51804,SIX homeobox 4,2988.229710702702,0.07288435823693527,0.09630298666750836,0.7568234460741362,0.4491556441350569,0.513365827575306,3324,3227,2485,3214,3074,2859,2813,2926,2515,4015,2842
ENSG00000188321,ZNF559,84527,zinc finger protein 559,146.5299918508464,-0.3553681794859831,0.47048932458368775,-0.7553161377262502,0.4500593180934098,0.514347052448652,81,120,121,96,217,101,186,273,42,254,174
ENSG00000105887,MTPN,136319,myotrophin,4287.939774937684,-0.05754767317006145,0.07622731379118057,-0.7549481978036023,0.45028006482218763,0.5144960395424133,3466,4558,4022,4560,4423,4279,4183,4234,3624,6253,4356
ENSG00000170881,RNF139,11236,ring finger protein 139,860.9538574472263,-0.0830977966545719,0.11006007537081859,-0.755022167435336,0.450235681580387,0.5144960395424133,737,792,752,981,936,882,831,781,775,1252,903
ENSG00000157014,TATDN2,9797,TatD DNase domain containing 2,1452.775161243555,0.08117374932954022,0.10760153116121463,0.7543921397170563,0.45061379001256385,0.5148256898437571,1294,1598,1296,1768,1324,1348,1691,1361,1224,1809,1474
ENSG00000123472,ATPAF1,64756,ATP synthase mitochondrial F1 complex assembly factor 1,413.7299435865677,-0.12439684877367638,0.16492349886361332,-0.7542700077964557,0.4506871077628935,0.5148577886695306,343,408,377,510,443,295,385,438,375,643,424
ENSG00000184708,EIF4ENIF1,56478,eukaryotic translation initiation factor 4E nuclear import factor 1,186.875842300637,-0.7010129147933857,0.9298537583262977,-0.7538958771916812,0.4509117463991091,0.5150627302853273,227,56,267,122,113,66,44,363,187,699,41
ENSG00000063169,BICRA,29998,BRD4 interacting chromatin remodeling complex associated protein,962.8264835264623,-0.07595625636110968,0.10086999007833855,-0.7530114388047412,0.4514430402599594,0.5156178785473152,915,881,820,921,947,987,1023,987,869,1273,1096
ENSG00000136161,RCBTB2,1102,RCC1 and BTB domain containing protein 2,38.97348384745044,-0.3009531268797276,0.3997656536444441,-0.7528238710256948,0.45155576020922683,0.5156948871483646,39,38,39,30,42,45,22,47,25,72,40
ENSG00000135407,AVIL,10677,advillin,1893.7145033819452,-0.11372992260991262,0.1513030032733878,-0.7516699612658396,0.45224955911553577,0.5164354293410607,2394,1818,1856,1774,1479,1683,1878,1769,1645,2564,2193
ENSG00000122033,MTIF3,219402,mitochondrial translational initiation factor 3,649.2076059220609,-0.11966881619731315,0.15922491580916193,-0.7515709183400762,0.45230913765029435,0.5164516630376694,566,657,610,470,718,549,702,668,648,917,729
ENSG00000198393,ZNF26,7574,zinc finger protein 26,199.28672800277684,0.17391148851950308,0.23147022112846194,0.7513341788487999,0.4524515644987307,0.516562481128966,213,203,139,220,190,167,279,226,156,207,213
ENSG00000080709,KCNN2,3781,potassium calcium-activated channel subfamily N member 2,61.35026313145098,0.2934570866957487,0.3911988375399612,0.7501481562193341,0.4531654789445181,0.5173256771065214,80,89,79,61,51,39,56,69,33,69,54
ENSG00000004848,ARX,170302,aristaless related homeobox,19.804336611529703,0.41752038818116227,0.5575170722904366,0.7488925612015276,0.45392196423698616,0.5181373132983845,15,25,29,15,14,26,19,13,24,17,19
ENSG00000131013,PPIL4,85313,peptidylprolyl isomerase like 4,1364.252355423284,0.07748887466637659,0.10349803239602645,0.748699012652453,0.4540386389068177,0.5182185367372552,1174,1226,1238,1405,1502,1352,1350,1443,1364,1768,1338
ENSG00000175105,ZNF654,55279,zinc finger protein 654,244.26458650014257,-0.3491852710161317,0.4666920133787236,-0.748213513422107,0.45433138128199957,0.5185006792196838,248,174,44,297,341,307,249,300,103,411,297
ENSG00000027001,MIPEP,4285,mitochondrial intermediate peptidase,463.60559971075935,-0.14000040621503765,0.1871430652919391,-0.748092941604008,0.454404099183877,0.5185316898074009,332,430,450,453,488,366,489,424,544,618,559
ENSG00000105255,FSD1,79187,fibronectin type III and SPRY domain containing 1,45.267198268328755,-0.5667912659619228,0.7577386309916843,-0.7480036555878632,0.45445795257635013,0.5185411695812534,129,56,16,15,14,20,29,59,24,70,73
ENSG00000177200,CHD9,80205,chromodomain helicase DNA binding protein 9,2382.045055769631,0.11890778077737324,0.15908793672199067,0.7474343009751075,0.45480144679031753,0.518732267090788,2719,2739,1498,2327,2769,2330,2629,2127,2088,2902,2363
